Date,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m
2012-01-14 09:30:00,305.0,1022.0,3061.0,3847.0,6474.0,3177.0,1721.0,908.0,90648.0,0.0,122.0,751.0
2012-01-14 09:31:00,312.0,1022.0,3131.0,3851.0,6637.0,3259.0,1734.0,907.0,90642.0,0.0,1169999999999999.0,528.0
2012-01-14 09:32:00,3167.0,1022.0,318.0,3856.0,675.0,3313.0,1728.0,907.0,90641.0,0.0,2239999999999999.2,441.0
2012-01-14 09:33:00,3207.0,1022.0,3214.0,3859.0,6834.0,3364.0,1733.0,908.0,90641.0,0.0,209.0,292.0
2012-01-14 09:34:00,3253.0,1022.0,3264.0,3866.0,6951.0,3418.0,1731.0,908.0,90641.0,0.0,228.0,215.0
2012-01-14 09:35:00,3305.0,1203.0,3309.0,3866.0,705.0,3467.0,1734.0,908.0,90641.0,0.0,2739999999999999.0,3444.0
2012-01-14 09:36:00,3348.0,1431.0,3352.0,3861.0,715.0,352.0,1736.0,908.0,90642.0,0.0,384.0,3355.0
2012-01-14 09:37:00,3404.0,1431.0,340.0,3859.0,725.0,3574.0,1734.0,909.0,90642.0,0.0,442.0,3276.0
2012-01-14 09:38:00,3471.0,1431.0,3463.0,3853.0,738.0,3641.0,1725.0,908.0,90642.0,0.0,4039999999999999.0,3250.0
2012-01-14 09:39:00,3526.0,1537.0,3514.0,3851.0,750.0,3699.0,1736.0,908.0,90642.0,0.0,315.0,3170.0
2012-01-14 09:40:00,3539.0,1765.0,3521.0,3844.0,756.0,3732.0,1734.0,909.0,90642.0,0.0,332.0,3248.0
2012-01-14 09:41:00,3547.0,184.0,3521.0,3844.0,758.0,3738.0,1743.0,911.0,90642.0,0.0,193.0,3248.0
2012-01-14 09:42:00,3552.0,184.0,3521.0,3845.0,760.0,3739.0,1739.0,910.0,90648.0,0.0,31.0,3276.0
2012-01-14 09:43:00,3568.0,184.0,3536.0,3846.0,762.0,376.0,1744.0,910.0,90642.0,0.0,125.0,3374.0
2012-01-14 09:44:00,3595.0,184.0,3574.0,3846.0,769.0,3793.0,1746.0,908.0,90642.0,0.0,176.0,3380.0
2012-01-14 09:45:00,3646.0,184.0,3624.0,3846.0,780.0,3851.0,1751.0,909.0,90642.0,0.0,175.0,3396.0
2012-01-14 09:46:00,370.0,184.0,3682.0,3846.0,792.0,391.0,1751.0,910.0,90642.0,0.0,184.0,3393.0
2012-01-14 09:47:00,3758.0,198.0,3739.0,3848.0,805.0,3973.0,1757.0,909.0,90648.0,0.0,22.0,3333.0
2012-01-14 09:48:00,3843.0,2154.0,3825.0,3848.0,823.0,4061.0,1762.0,908.0,90648.0,0.0,212.0,3279.0
2012-01-14 09:49:00,3967.0,2246.0,3951.0,3849.0,848.0,4188.0,1757.0,907.0,90648.0,0.0,251.0,3123.0
2012-01-14 09:50:00,4127.0,2249.0,411.0,3849.0,881.0,4356.0,1764.0,907.0,90654.0,0.0,241.0,3071.0
2012-01-14 09:51:00,4312.0,2249.0,4298.0,3850.0,919.0,4546.0,1759.0,906.0,90654.0,0.0,233.0,3049.0
2012-01-14 09:52:00,4522.0,2249.0,4498.0,3850.0,962.0,4762.0,1762.0,907.0,90648.0,0.0,3329999999999999.0,3130.0
2012-01-14 09:53:00,4751.0,2249.0,4721.0,3850.0,1009.0,5002.0,1762.0,906.0,90654.0,0.0,401.0,3211.0
2012-01-14 09:54:00,4991.0,2249.0,4953.0,3849.0,1059.0,5252000000000000.0,1762.0,905.0,90648.0,0.0,488.0,3221.0
2012-01-14 09:55:00,5232.0,2249.0,5189.0,3849.0,1109.0,5502000000000000.0,1772.0,905.0,90654.0,0.0,446.0,3161.0
2012-01-14 09:56:00,548.0,2249.0,5427.0,3851.0,1161.0,5763.0,1776.0,905.0,90648.0,0.0,49.0,3158.0
2012-01-14 09:57:00,5735.0,2249.0,5682.0,3849.0,1214.0,6.031e+16,1769.0,903.0,90654.0,0.0,513.0,3212.0
2012-01-14 09:58:00,5972.0,2249.0,5924.0,3852.0,1263.0,6283.0,1771.0,899.0,90654.0,0.0,639.0,3205.0
2012-01-14 09:59:00,6173.0,2249.0,6122.0,3853.0,1304.0,649.0,1766.0,899.0,90654.0,0.0,6809999999999999.0,3213.0
2012-01-14 10:00:00,6317.0,2249.0,6261.0,3856.0,1335.0,6642.0,1767.0,898.0,90654.0,0.0,691.0,3132.0
2012-01-14 10:01:00,6417.0,2249.0,6353.0,3855.0,1356.0,6752000000000000.0,1779.0,898.0,90648.0,0.0,6579999999999999.0,3126.0
2012-01-14 10:02:00,6476.0,2249.0,6406.0,3857.0,1370.0,6827000000000000.0,1781.0,899.0,90648.0,0.0,5660000000000001.0,3148.0
2012-01-14 10:03:00,6513.0,2249.0,644.0,3855.0,1378.0,687.0,1784.0,898.0,90654.0,0.0,51.0,3129.0
2012-01-14 10:04:00,6539.0,2249.0,6454.0,3857.0,1384.0,6.906e+16,1792.0,898.0,90648.0,0.0,461.0,3144.0
2012-01-14 10:05:00,6571.0,2249.0,6494.0,3859.0,1394.0,6.957e+16,1787.0,898.0,90648.0,0.0,449.0,3144.0
2012-01-14 10:06:00,6647.0,2249.0,6575.0,3860.0,1411.0,705.0,179.0,898.0,90648.0,0.0,428.0,3124.0
2012-01-14 10:07:00,6773.0,2249.0,6706.0,3861.0,1439.0,719.0,1789.0,897.0,90648.0,0.0,418.0,3158.0
2012-01-14 10:08:00,6936.0,2249.0,6865.0,3860.0,1475.0,737.0,179.0,897.0,90648.0,0.0,3989999999999999.0,3163.0
2012-01-14 10:09:00,715.0,2249.0,707.0,3859.0,1519.0,759.0,1795.0,898.0,90654.0,0.0,434.0,3228.0
2012-01-14 10:10:00,740.0,2249.0,731.0,3859.0,1572.0,786.0,1802.0,899.0,90648.0,0.0,471.0,3318.0
2012-01-14 10:11:00,770.0,2276.0,759.0,3859.0,1635.0,818.0,1804.0,901.0,90648.0,0.0,1939999999999999.2,3448.0
2012-01-14 10:12:00,801.0,2253.0,791.0,3861.0,1703.0,852.0,180.0,900.0,90648.0,0.0,235.0,3321.0
2012-01-14 10:13:00,835.0,2249.0,824.0,3863.0,1771.0,886.0,1802.0,898.0,90648.0,0.0,402.0,3380.0
2012-01-14 10:14:00,867.0,2249.0,857.0,3865.0,1836.0,919.0,1807.0,898.0,90648.0,0.0,439.0,3353.0
2012-01-14 10:15:00,897.0,2263.0,886.0,3864.0,1894.0,947.0,1809.0,898.0,90642.0,0.0,406.0,3337.0
2012-01-14 10:16:00,923.0,2549.0,912.0,3864.0,1944.0,973.0,181.0,898.0,90642.0,0.0,365.0,3369.0
2012-01-14 10:17:00,948.0,2658.0,936.0,3865.0,1993.0,997.0,1817.0,899.0,90642.0,0.0,39.0,3483.0
2012-01-14 10:18:00,972.0,2658.0,960.0,3872.0,2042.0,1021.0,1815.0,899.0,90642.0,0.0,315.0,169.0
2012-01-14 10:19:00,997.0,2655.0,985.0,3870.0,2093.0,1047.0,1812.0,899.0,90642.0,0.0,342.0,171.0
2012-01-14 10:20:00,1025.0,2655.0,1014.0,3867.0,2152.0,1076.0,1823.0,897.0,90636.0,0.0,318.0,268.0
2012-01-14 10:21:00,1057.0,2658.0,1045.0,3866.0,2218.0,1109.0,1822.0,898.0,90642.0,0.0,3389999999999999.0,308.0
2012-01-14 10:22:00,1091.0,2658.0,1078.0,3865.0,2288.0,1144.0,1832.0,898.0,90642.0,0.0,3939999999999999.0,372.0
2012-01-14 10:23:00,1126.0,2873.0,1112.0,3866.0,2360.0,118.0,1823.0,898.0,90648.0,0.0,296.0,327.0
2012-01-14 10:24:00,1160.0,3067.0,1146.0,3866.0,2431.0,1215.0,1832.0,899.0,90648.0,0.0,273.0,335.0
2012-01-14 10:25:00,1193.0,3067.0,1179.0,3864.0,2498.0,1249.0,1833.0,898.0,90648.0,0.0,445.0,357.0
2012-01-14 10:26:00,1225.0,3067.0,1210.0,3863.0,2562.0,128.0,184.0,896.0,90648.0,0.0,507.0,455.0
2012-01-14 10:27:00,1256.0,3067.0,1241.0,3863.0,2625.0,1312.0,1833.0,896.0,90654.0,0.0,519.0,638.0
2012-01-14 10:28:00,1288.0,3067.0,1273.0,3864.0,2691.0,1344.0,1838.0,896.0,90654.0,0.0,431.0,551.0
2012-01-14 10:29:00,1322.0,3067.0,1306.0,3864.0,2759.0,1378.0,1838.0,895.0,90654.0,0.0,4039999999999999.0,602.0
2012-01-14 10:30:00,1356.0,3067.0,1340.0,3860.0,2832.0,1414.0,1827.0,895.0,90654.0,0.0,263.0,653.0
2012-01-14 10:31:00,1392.0,3067.0,1377.0,3863.0,2908.0,1452.0,1836.0,892.0,90654.0,0.0,158.0,469.0
2012-01-14 10:32:00,1431.0,335.0,1416.0,3864.0,2991.0,1493.0,1833.0,892.0,90654.0,0.0,119.0,276.0
2012-01-14 10:33:00,1473.0,3697.0,1456.0,3867.0,3078.0,1535.0,1841.0,892.0,90654.0,0.0,12.0,165.0
2012-01-14 10:34:00,1518.0,3885.0,1500.0,3869.0,3169.0,1579.0,1828.0,890.0,90654.0,0.0,104.0,3085.0
2012-01-14 10:35:00,1565.0,4192.0,1545.0,3868.0,3263.0,1626.0,1828.0,890.0,90654.0,0.0,118.0,3120.0
2012-01-14 10:36:00,1613.0,4597.0,1590.0,3869.0,3355.0,1673.0,1835.0,891.0,9066.0,0.0,171.0,3443.0
2012-01-14 10:37:00,1663.0,4877.0,1637.0,3867.0,3453.0,1722.0,1837.0,890.0,9066.0,0.0,16.0,3516.0
2012-01-14 10:38:00,1716.0,5299.0,1688.0,3867.0,3558.0,1774.0,1846.0,889.0,90666.0,0.0,28.0,190.0
2012-01-14 10:39:00,1775.0,5872000000000000.0,1743.0,3868.0,3674.0,1827.0,186.0,891.0,90666.0,0.0,452.0,95.0
2012-01-14 10:40:00,1840.0,6.826e+16,1803.0,3863.0,3804.0,1887.0,1861.0,887.0,9066.0,0.0,466.0,332.0
2012-01-14 10:41:00,1917.0,947.0,1866.0,3863.0,3961.0,1961.0,1855.0,886.0,90666.0,0.0,421.0,444.0
2012-01-14 10:42:00,2004.0,147.0,1930.0,3862.0,4145.0,2052.0,1868.0,885.0,90666.0,0.0,435.0,545.0
2012-01-14 10:43:00,2077.0,1697.0,1991.0,3861.0,4293.0,2124.0,1868.0,885.0,90666.0,0.0,321.0,540.0
2012-01-14 10:44:00,2133.0,1592.0,2052.0,3865.0,4404.0,2179.0,1869.0,879.0,90666.0,0.0,3779999999999999.0,478.0
2012-01-14 10:45:00,2199.0,1621.0,2116.0,3863.0,4534.0,2242.0,1878.0,880.0,90672.0,0.0,171.0,545.0
2012-01-14 10:46:00,2288.0,2055.0,2184.0,3859.0,4718.0,2334.0,1878.0,883.0,90666.0,0.0,301.0,684.0
2012-01-14 10:47:00,2395.0,2734.0,2257.0,3860.0,4946.0,2447.0,1884.0,876.0,90672.0,0.0,3279999999999999.0,693.0
2012-01-14 10:48:00,2481.0,2903.0,2331.0,3861.0,5118.0,2534.0,1876.0,875.0,90672.0,0.0,241.0,668.0
2012-01-14 10:49:00,2538.0,2495.0,2403.0,3861.0,5222.0,2586.0,1883.0,873.0,90672.0,0.0,213.0,633.0
2012-01-14 10:50:00,2579.0,1828.0,2473.0,3860.0,5290.0,2619.0,1892.0,872.0,90672.0,0.0,3939999999999999.0,558.0
2012-01-14 10:51:00,2628.0,1423.0,2540.0,3862.0,5386.0,267.0,1899.0,872.0,90672.0,0.0,562.0,155.0
2012-01-14 10:52:00,2682.0,1164.0,2606.0,3860.0,5488.0,2723.0,1906.0,866.0,90678.0,0.0,375.0,243.0
2012-01-14 10:53:00,2739.0,119.0,2660.0,3858.0,5601.0,278.0,1902.0,864.0,90678.0,0.0,282.0,291.0
2012-01-14 10:54:00,2787.0,1182.0,2707.0,3859.0,5742.0,2831.0,1911.0,865.0,90678.0,0.0,349.0,445.0
2012-01-14 10:55:00,2826.0,1028.0,2753.0,3859.0,5831.0,2871.0,1914.0,862.0,90684.0,0.0,444.0,267.0
2012-01-14 10:56:00,2860.0,933.0,2794.0,3857.0,5899.0,2906.0,1917.0,857.0,90684.0,0.0,368.0,317.0
2012-01-14 10:57:00,2898.0,881.0,2834.0,3858.0,5974.0,2946.0,1925.0,856.0,9069.0,0.0,257.0,256.0
2012-01-14 10:58:00,2943.0,879.0,2880.0,3858.0,6064.0,2993.0,193.0,854.0,9069.0,0.0,43.0,214.0
2012-01-14 10:59:00,2987.0,879.0,2924.0,3853.0,6151.0,3039.0,1935.0,848.0,9069.0,0.0,309.0,58.0
2012-01-14 11:00:00,3020.0,88.0,2957.0,3851.0,6218.0,3076.0,1929.0,845.0,90696.0,0.0,556.0,3537.0
2012-01-14 11:01:00,3043.0,931.0,2976.0,3846.0,6261.0,310.0,194.0,842.0,90696.0,0.0,327.0,3473.0
2012-01-14 11:02:00,3059.0,1038.0,2987.0,3840.0,6293.0,312.0,1948.0,846.0,90696.0,0.0,156.0,3381.0
2012-01-14 11:03:00,3085.0,1574.0,2985.0,3834.0,6348.0,3153.0,1948.0,843.0,90695.0,0.0,215.0,3420.0
2012-01-14 11:04:00,3091.0,1862.0,2969.0,3831.0,6352.0,3162.0,195.0,846.0,90701.0,0.0,3929999999999999.0,131.0
2012-01-14 11:05:00,3164.0,3588.0,2952.0,3822.0,6521.0,3255.0,1961.0,839.0,90695.0,0.0,411.0,269.0
2012-01-14 11:06:00,3150.0,3635.0,2926.0,3816.0,6466.0,3235.0,1955.0,841.0,90701.0,0.0,3979999999999999.0,277.0
2012-01-14 11:07:00,3081.0,2873.0,2902.0,3814.0,6338.0,3173.0,1968.0,840.0,90701.0,0.0,361.0,203.0
2012-01-14 11:08:00,3072.0,2901.0,2887.0,3816.0,6314.0,3166.0,1965.0,839.0,90701.0,0.0,568.0,3527.0
2012-01-14 11:09:00,3021.0,2074.0,2877.0,3813.0,6200.0,3112.0,1963.0,824.0,90707.0,0.0,557.0,3504.0
2012-01-14 11:10:00,2992.0,1912.0,2856.0,3809.0,6138.0,3087.0,1952.0,828.0,90702.0,0.0,5539999999999999.0,57.0
2012-01-14 11:11:00,2949.0,1646.0,2828.0,3803.0,6043.0,3044.0,1963.0,824.0,90708.0,0.0,487.0,154.0
2012-01-14 11:12:00,2904.0,1386.0,2797.0,3798.0,5945.0,3001.0,1966.0,823.0,90714.0,0.0,253.0,355.0
2012-01-14 11:13:00,2879.0,1274.0,2777.0,3793.0,5891.0,2975.0,198.0,826.0,90713.0,0.0,1939999999999999.2,3350.0
2012-01-14 11:14:00,2867.0,1378.0,2760.0,3786.0,5867.0,2973.0,1975.0,824.0,90707.0,0.0,1.0,3288.0
2012-01-14 11:15:00,2886.0,1841.0,2755.0,3786.0,5906.0,3004.0,1971.0,823.0,90707.0,0.0,124.0,3214.0
2012-01-14 11:16:00,2948.0,2767.0,2762.0,3788.0,6037.0,3074.0,1983.0,828.0,90714.0,0.0,158.0,3335.0
2012-01-14 11:17:00,3028.0,386.0,2774.0,3794.0,6202.0,3162.0,2003.0,828.0,90708.0,0.0,2289999999999999.0,406.0
2012-01-14 11:18:00,2987.0,3433.0,2750.0,3813.0,6111.0,3115.0,1996.0,816.0,90708.0,0.0,395.0,427.0
2012-01-14 11:19:00,2846.0,1479.0,2726.0,3824.0,5829.0,2967.0,2001.0,815.0,90714.0,0.0,392.0,178.0
2012-01-14 11:20:00,2926.0,2631.0,2741.0,3812.0,6011.0,3061.0,1998.0,808.0,90713.0,0.0,366.0,10.0
2012-01-14 11:21:00,2849.0,2711.0,2657.0,3803.0,5840.0,2974.0,2003.0,809.0,90713.0,0.0,233.0,3392.0
2012-01-14 11:22:00,2734.0,1195.0,2639.0,3787.0,5633.0,2864.0,1993.0,807.0,90707.0,0.0,969999999999999.0,3092.0
2012-01-14 11:23:00,2873.0,1092.0,2783.0,3778.0,5920.0,3008.0,2003.0,812.0,90713.0,0.0,75.0,3268.0
2012-01-14 11:24:00,3222.0,2839.0,3023.0,3777.0,6621.0,3369.0,2009.0,810.0,90707.0,0.0,282.0,3570.0
2012-01-14 11:25:00,3544.0,5889.0,3144.0,3778.0,7260.0,3698.0,2006.0,796.0,90713.0,0.0,504.0,3503.0
2012-01-14 11:26:00,3640.0,6804.0,3175.0,3774.0,7440.0,3794.0,2006.0,796.0,90713.0,0.0,358.0,3358.0
2012-01-14 11:27:00,3362.0,2546.0,3167.0,3766.0,6867.0,349.0,2003.0,798.0,90707.0,0.0,409999999999999.0,3590.0
2012-01-14 11:28:00,3455.0,3142.0,3227.0,3769.0,7050.0,3582.0,2021.0,814.0,90707.0,0.0,253.0,85.0
2012-01-14 11:29:00,3492.0,3139.0,3259.0,3774.0,7110.0,3614.0,2022.0,800.0,90713.0,0.0,417.0,3424.0
2012-01-14 11:30:00,3500.0,3173.0,3261.0,3778.0,7140.0,3625.0,2021.0,791.0,90713.0,0.0,295.0,13.0
2012-01-14 11:31:00,3533.0,3761.0,3256.0,3780.0,7210.0,3661.0,2027.0,795.0,90713.0,0.0,285.0,15.0
2012-01-14 11:32:00,3497.0,3244.0,3253.0,3783.0,7120.0,3617.0,2019.0,792.0,90713.0,0.0,262.0,3432.0
2012-01-14 11:33:00,3552.0,3814.0,3276.0,3783.0,7240.0,3676.0,2021.0,799.0,90713.0,0.0,-9.0,2.0
2012-01-14 11:34:00,3686.0,5733.0,3288.0,3781.0,7520.0,3821.0,2035.0,815.0,90713.0,0.0,-559999999999999.0,320.0
2012-01-14 11:35:00,3687.0,6065.0,3265.0,3770.0,7510.0,3817.0,2052.0,820.0,90712.0,0.0,-4.0,642.0
2012-01-14 11:36:00,3626.0,5906.0,3209.0,3768.0,7400.0,3759.0,2062.0,805.0,90712.0,0.0,359.0,71.0
2012-01-14 11:37:00,3385.0,3694.0,3106.0,3769.0,6924.0,3517.0,206.0,788.0,90712.0,0.0,49.0,160.0
2012-01-14 11:38:00,3151.0,2307.0,2972.0,3762.0,6452.0,3273.0,2053.0,795.0,90712.0,0.0,331.0,102.0
2012-01-14 11:39:00,3054.0,1797.0,2916.0,3760.0,6257.0,3173.0,2062.0,791.0,90712.0,0.0,226.0,508.0
2012-01-14 11:40:00,3106.0,2283.0,2934.0,3760.0,6363.0,3228.0,2065.0,792.0,90718.0,0.0,363.0,3520.0
2012-01-14 11:41:00,3120.0,1915.0,2967.0,3755.0,6378.0,3235.0,205.0,785.0,90718.0,0.0,542.0,3309.0
2012-01-14 11:42:00,3195.0,1877.0,3041.0,3740.0,6517.0,3304.0,2048.0,784.0,90718.0,0.0,1989999999999999.2,2986.0
2012-01-14 11:43:00,3370.0,2454.0,3175.0,3726.0,6847.0,3474.0,2052.0,796.0,90718.0,0.0,-51.0,2969.0
2012-01-14 11:44:00,3565.0,3602.0,3296.0,3718.0,7220.0,3664.0,2047.0,797.0,90712.0,0.0,16.0,2814.0
2012-01-14 11:45:00,3707.0,4716.0,3356.0,3718.0,7500.0,3806.0,207.0,799.0,90718.0,0.0,28.0,3166.0
2012-01-14 11:46:00,3922.0,6946.0,3415.0,3712.0,7970.0,4046.0,2081.0,802.0,90718.0,0.0,407.0,3419.0
2012-01-14 11:47:00,4307.0,1137.0,3485.0,3712.0,8750.0,445.0,2073.0,788.0,90718.0,0.0,268.0,3279.0
2012-01-14 11:48:00,4513.0,1286.0,3579.0,3716.0,9170.0,4666.0,2076.0,794.0,90718.0,0.0,122.0,3165.0
2012-01-14 11:49:00,4875.0,1602.0,3722.0,3722.0,9960.0,5068.0,2086.0,795.0,90718.0,0.0,24.0,3349.0
2012-01-14 11:50:00,5654.0,2439.0,3898.0,3731.0,11550.0,5884.0,2083.0,793.0,90718.0,0.0,88.0,2987.0
2012-01-14 11:51:00,5646.0,2335.0,3981.0,3729.0,11450.0,5819.0,2096.0,799.0,90718.0,0.0,181.0,2591.0
2012-01-14 11:52:00,6163.0,2997.0,4038.0,3734.0,12540.0,6371.0,2104.0,770.0,90718.0,0.0,626.0,3224.0
2012-01-14 11:53:00,6795.0,3788.0,4110.0,3731.0,13770.0,700.0,2099.0,777.0,90718.0,0.0,148.0,3033.0
2012-01-14 11:54:00,7970.0,5387.0,4178.0,3735.0,16040.0,816.0,2111.0,780.0,90718.0,0.0,559999999999999.0,3052.0
2012-01-14 11:55:00,7700.0,4957.0,4222.0,3736.0,15520.0,788.0,2116.0,778.0,90718.0,0.0,53.0,2392.0
2012-01-14 11:56:00,8630.0,6278.0,4224.0,3725.0,17330.0,880.0,2134.0,782.0,90717.0,0.0,2.0,2119.0
2012-01-14 11:57:00,8850.0,6619.0,4199.0,3746.0,17710.0,898.0,2154.0,751.0,90717.0,0.0,-33.0,2101.0
2012-01-14 11:58:00,9160.0,6983.0,4194.0,3738.0,18210.0,925.0,2163.0,784.0,90717.0,0.0,245.0,2490.0
2012-01-14 11:59:00,8490.0,6039.0,4222.0,3744.0,17190.0,868.0,218.0,735.0,90716.0,0.0,637.0,3320.0
2012-01-14 12:00:00,9460.0,7290.0,4229.0,3740.0,18870.0,957.0,2175.0,738.0,90716.0,0.0,588.0,3058.0
2012-01-14 12:01:00,9440.0,7070.0,4348.0,3747.0,18840.0,954.0,2168.0,730.0,90723.0,0.0,579.0,2923.0
2012-01-14 12:02:00,9880.0,7440.0,4483.0,3750.0,19680.0,996.0,2165.0,743.0,90716.0,0.0,379.0,2865.0
2012-01-14 12:03:00,9190.0,6403.0,4503.0,3747.0,18280.0,924.0,2163.0,743.0,90716.0,0.0,349.0,2884.0
2012-01-14 12:04:00,8800.0,5797.0,4525.0,3742.0,17740.0,898.0,215.0,745.0,90722.0,0.0,485.0,2533.0
2012-01-14 12:05:00,8610.0,5450.0,4569.0,3750.0,17290.0,874.0,2162.0,735.0,90722.0,0.0,184.0,2436.0
2012-01-14 12:06:00,6797.0,3065.0,4497.0,3748.0,13750.0,6941.0,2158.0,751.0,90716.0,0.0,196.0,3011.0
2012-01-14 12:07:00,6600.0,2827.0,4457.0,3745.0,13380.0,6753.0,2165.0,745.0,90722.0,0.0,685.0,3457.0
2012-01-14 12:08:00,6820.0,2957.0,4565.0,3753.0,13960.0,704.0,2157.0,736.0,90722.0,0.0,655.0,3496.0
2012-01-14 12:09:00,7550.0,3665.0,4760.0,3749.0,15230.0,768.0,2148.0,752.0,90715.0,0.0,11.0,71.0
2012-01-14 12:10:00,7720.0,3711.0,4887.0,3768.0,15590.0,787.0,2157.0,751.0,90721.0,0.0,-59.0,3557.0
2012-01-14 12:11:00,7890.0,3775.0,5017.0,3782.0,15920.0,803.0,2175.0,763.0,90721.0,0.0,-47.0,3100.0
2012-01-14 12:12:00,6520.0,2039.0,4907.0,3791.0,13360.0,6737.0,2204.0,756.0,90721.0,0.0,144.0,2797.0
2012-01-14 12:13:00,6110.0,1578.0,4853.0,3792.0,12480.0,6276.0,2214.0,734.0,90721.0,0.0,4029999999999999.0,3178.0
2012-01-14 12:14:00,5267.0,755.0,4662.0,3800.0,10850.0,5443.0,2212.0,727.0,90715.0,0.0,417.0,3166.0
2012-01-14 12:15:00,4993.0,390.0,4620.0,3813.0,10220.0,5135.0,2212.0,743.0,90721.0,0.0,1135.0,3282.0
2012-01-14 12:16:00,5513.0,755.0,4829.0,3820.0,11310.0,5689.0,2209.0,741.0,90721.0,0.0,935.0,3253.0
2012-01-14 12:17:00,5452.0,706.0,4796.0,3822.0,11120.0,5595.0,2189.0,757.0,90727.0,0.0,501.0,3250.0
2012-01-14 12:18:00,4745.0,205.0,4487.0,3821.0,9660.0,4863.0,2188.0,745.0,90727.0,0.0,1358.0,3338.0
2012-01-14 12:19:00,4347.0,714.0,4187.0,3819.0,8880.0,4472.0,2188.0,733.0,90726.0,0.0,835.0,3341.0
2012-01-14 12:20:00,4374.0,1133.0,4185.0,3809.0,8950.0,4511.0,2164.0,729.0,90726.0,0.0,5539999999999999.0,3105.0
2012-01-14 12:21:00,4584.0,2266.0,4301.0,3802.0,9360.0,4717.0,2158.0,739.0,9072.0,0.0,8079999999999998.0,3493.0
2012-01-14 12:22:00,4619.0,2307.0,4320.0,3787.0,9420.0,4747.0,2164.0,771.0,90726.0,0.0,833.0,355.0
2012-01-14 12:23:00,4544.0,1376.0,4326.0,3791.0,9270.0,4668.0,2158.0,762.0,90719.0,0.0,8740000000000002.0,323.0
2012-01-14 12:24:00,4759.0,2411.0,4454.0,3810.0,9720.0,490.0,2176.0,770.0,90725.0,0.0,802.0,3496.0
2012-01-14 12:25:00,4947.0,3184.0,4565.0,3826.0,10110.0,5096.0,2173.0,750.0,90725.0,0.0,825.0,3430.0
2012-01-14 12:26:00,5308.0,740.0,4588.0,3826.0,10910.0,5504.0,2159.0,743.0,90725.0,0.0,493.0,3379.0
2012-01-14 12:27:00,5081.0,4942.0,4555.0,3826.0,10420.0,5256.0,2161.0,748.0,90719.0,0.0,852.0,3382.0
2012-01-14 12:28:00,4838.0,2215.0,4516.0,3839.0,9860.0,4974.0,2161.0,747.0,90719.0,0.0,1203.0,3372.0
2012-01-14 12:29:00,4728.0,1021.0,4505.0,3850.0,9610.0,4851.0,2153.0,754.0,90719.0,0.0,7490000000000002.0,3419.0
2012-01-14 12:30:00,4636.0,4.241e+16,4472.0,3855.0,9410.0,475.0,2159.0,754.0,90725.0,0.0,94.0,319.0
2012-01-14 12:31:00,4631.0,4238.0,4475.0,3864.0,9400.0,4749.0,2166.0,740.0,90724.0,0.0,7070000000000001.0,363.0
2012-01-14 12:32:00,4741.0,5754.0,4575.0,3864.0,9650.0,4868.0,2172.0,747.0,90724.0,0.0,585.0,353.0
2012-01-14 12:33:00,4966.0,119.0,4751.0,3866.0,10130.0,511.0,2171.0,755.0,90724.0,0.0,716.0,173.0
2012-01-14 12:34:00,5199.0,2799.0,4860.0,3864.0,10650.0,5368.0,2169.0,745.0,90724.0,0.0,311.0,59.0
2012-01-14 12:35:00,5032.0,2196.0,4750.0,3890.0,10250.0,5173.0,2179.0,739.0,90724.0,0.0,542.0,85.0
2012-01-14 12:36:00,4700.0,1696.0,4458.0,3920.0,9540.0,4826.0,2185.0,737.0,90724.0,0.0,45.0,238.0
2012-01-14 12:37:00,4488.0,1046.0,4305.0,3920.0,9130.0,4619.0,2192.0,737.0,90729.0,0.0,66.0,652.0
2012-01-14 12:38:00,5074.0,3078.0,4721.0,3896.0,10400.0,5248.0,2197.0,742.0,90723.0,0.0,151.0,523.0
2012-01-14 12:39:00,5358.0,3783.0,4931.0,3887.0,10980.0,5532.0,2205.0,740.0,90723.0,0.0,417.0,3469.0
2012-01-14 12:40:00,5501.0,4735.0,4968.0,3887.0,11280.0,5682.0,2213.0,745.0,90723.0,0.0,972.0,3341.0
2012-01-14 12:41:00,5424.0,4387.0,4900.0,3909.0,11130.0,5612.0,2193.0,726.0,90722.0,0.0,769.0,3317.0
2012-01-14 12:42:00,5263.0,2644.0,4907.0,3911.0,10800.0,544.0,2197.0,729.0,90722.0,0.0,368.0,3479.0
2012-01-14 12:43:00,5814.0,789.0,5025.0,3894.0,11990.0,6032.0,2187.0,750.0,90722.0,0.0,283.0,3448.0
2012-01-14 12:44:00,5635.0,5506.0,5064.0,3891.0,11570.0,5818.0,219.0,740.0,90722.0,0.0,535.0,3333.0
2012-01-14 12:45:00,5562.0,5734.0,4967.0,3908.0,11380.0,5724.0,2206.0,755.0,90722.0,0.0,72.0,3352.0
2012-01-14 12:46:00,4973.0,313.0,4598.0,3936.0,10110.0,5093.0,221.0,744.0,90722.0,0.0,926.0,3387.0
2012-01-14 12:47:00,4499.0,1196.0,4278.0,3944.0,9180.0,4636.0,2208.0,745.0,90715.0,0.0,8859999999999998.0,3233.0
2012-01-14 12:48:00,4472.0,4622.0,4319.0,3923.0,9140.0,4611.0,221.0,765.0,90721.0,0.0,7170000000000001.0,3000.0
